INFRA_ID,NAME,LINK,AI_TYPE,ORGANIZATION_MATURITY,PARENT_ORGANIZATION,TASKS,INFERENCE_LOCATION,MODEL_PRIVATE_OR_PUBLIC,POTENTIAL_FOR_IP,REASON_FOR_IP,DESCRIPTION,SOFTWARE_TYPE,EXPECTED_INPUT,GENERATED_OUTPUT,EULA_LINK,FOUNDATIONAL_MODEL,BUSINESS_MODEL,LEGAL_CASE_PENDING,HAS_API,YEAR_COMPANY_FOUNDED,YEAR_LAUNCHED,FUNDING,FUNDING_DEF
80b69f14-61b4-4fe7-a002-03bb105a8720,MTai FrameGen,https://mtifilm.com/mtai/,Deprecated,Mature,MTI Film,"Mastering, Finishing",Hybrid,Private,TBD,Restoration-specific temporal models,Frame restoration within MTI tools,Desktop Software,Video,Video,https://mtifilm.com/eula,Proprietary,License,NO,NO,2000,2024,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
7f22ac35-cef5-4712-84df-a42e019e9a51,QScan,https://qscan.io/,Deprecated,Mid,LWKS Software Ltd,"Mastering, Finishing",Hybrid,Private,TBD,QC rule-sets; integrations,Automated Quality Control platform that checks video files against over 125 technical broadcast standards.,Desktop & Cloud,"Text, Image",Text,https://lwks.com/eula,Proprietary,License,NO,NO,2020,2020,Alternative,"Non-traditional financing sources beyond typical venture capital or personal funds. Includes private equity, grants, crowdfunding, debt financing, and convertible notes. Often used to supplement or replace early venture funding."
c08d6d5d-e1f7-44d3-92cc-9850ae01762b,Infinite Talk,https://www.infinitetalk.net/,Deprecated,Startup,MeiGen / InfiniteTalk,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Hybrid,Open Source,TBD,Sparse‑frame video dubbing approach,"Open-source framework for generating lip-synced, audio-driven talking videos of unlimited length.",Desktop & Cloud,"Audio, video","Audio, video",https://github.com/facebookresearch/infinite-talk/blob/main/LICENSE,Multimodal,Free,NO,NO,2025,2025,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
3a0f51d2-cc0f-43ef-868b-022b9a9a6e6c,CapCut,https://www.capcut.com/,Deprecated,Mature,ByteDance,Edit,Hybrid,Hybrid,TBD,Large user base; integrated AI,All-in-one video editor with advanced AI features tightly integrated into the TikTok ecosystem.,Desktop & Cloud,"Text, Image","Text, Video",https://www.capcut.com/terms-of-service,Proprietary,Free,YES,YES,2020,2019,Alternative,"Non-traditional financing sources beyond typical venture capital or personal funds. Includes private equity, grants, crowdfunding, debt financing, and convertible notes. Often used to supplement or replace early venture funding."
41d8e35a-133e-4e58-a299-0fac6457fe9a,Griptape,https://www.griptape.ai/,Deprecated,Startup,"Griptape, Inc.","Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Hybrid,Hybrid,TBD,Framework abstractions & nodes; enterprise features,"Enterprise-ready Python framework and visual builder for creating secure AI agents, RAG pipelines, and tool-use workflows.",Cloud Software,Text,"Text, Image, Video",https://github.com/griptape-ai/griptape/blob/main/LICENSE,LLM,Free,NO,YES,2023,2023,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
47341940-b52d-40ac-9ca1-d74615b54371,Playbook3D,https://www.playbook3d.com/,Deprecated,Startup,Playbook3D,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Cloud,Hybrid,TBD,Workflow IP; enterprise hardening,Cloud-based infrastructure for studios to manage and scale generative media pipelines built on ComfyUI.,Cloud Software,"Text, Image, Video","Text, Image, Video",https://www.playbook.com/terms,Proprietary,Subscription,NO,YES,2021,2024,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
b3e9ae9c-0c0a-42f5-b6ac-f167047fea6f,Rubbrband,https://www.rubbrband.com/,Deprecated,Startup,Rubbrband,Previsualize Production,Cloud,Private,TBD,Character/style consistency; enterprise private queue & SOC2,AI storyboard generator that converts scripts into cinematic storyboards with consistent characters and styles.,Cloud Software,"Text, Image","Text, Image",https://rubbrband.ai/terms,Proprietary,Subscription,NO,NO,2022,2025,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
2d0982b4-9bb8-4c76-be0f-f98a99a0a30c,Tripo3D,https://www.tripo3d.ai/,Deprecated,Startup,Tripo AI,Create Visual Effects,Cloud,Private,TBD,Foundational image-to-3D model; plugins,"AI service for generating detailed, production-ready 3D models from text or images with open-source contributions.",Cloud Software,"Text, Image",3D,https://tripo3d.ai/terms,Diffusion,Free,NO,YES,2023,2023,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
01be2ea5-f514-4bc8-888b-b3ba418418a7,Subtxt,https://subtxt.app/,Deprecated,Startup,Narrative First,"Writing, Write Script",Cloud,Hybrid,TBD,Narrative framework + reasoning datasets,AI storytelling assistant that develops story outlines and themes using the Dramatica theory of narrative.,Cloud Software,Text,Text,https://app.subtxt.app/terms,LLM,Subscription,NO,YES,2020,2020,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
be203bbe-84c8-4e58-9996-9808b346b773,Pollo.ai,https://pollo.ai/,Deprecated,Startup,Pollo AI,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Cloud,Hybrid,TBD,"Aggregation layer, cost optimization",Aggregator platform for generating images and videos using a wide range of third-party AI models.,Cloud Software,"Text, Image, Video","Text, Image, Video",https://pollo.ai/terms,LLM,Subscription,NO,YES,2023,2024,Alternative,"Non-traditional financing sources beyond typical venture capital or personal funds. Includes private equity, grants, crowdfunding, debt financing, and convertible notes. Often used to supplement or replace early venture funding."
a4d6c531-b53b-4fed-b8e0-f8131239a30e,Hyper3D (Rodin),https://hyper3d.ai/,Deprecated,Mature,Deemos Tech / Hyper3D,Generate 3D models & textures,Cloud,Private,TBD,3D generation model & pipeline,"AI platform that produces clean, production-ready 3D models and PBR materials from text or image prompts.",Cloud Software,"Text, Image",3D,https://hyper3d.ai/terms,Diffusion,Free,NO,YES,2024,2025,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
6e6d77ff-9c98-460e-9bda-c51db53030b6,Pictory,https://pictory.ai/,Deprecated,Startup,Pictory.ai,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,Editing via text; templates,"Cloud-based platform that transforms scripts, blogs, or long videos into short, shareable videos with captions and voiceovers.",Cloud Software,Text,"Text, Audio, Video",https://pictory.ai/terms-of-service,LLM,Subscription,NO,YES,2019,2020,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
49f0ceb7-5853-4d56-baf2-420e540a3acc,Kinetix,https://www.kinetix.tech/,Deprecated,Startup,Kinetix,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,3D‑conditioned video model,AI platform that turns video input into 3D animations and 3D-aware cinematic videos for gaming and virtual worlds.,Cloud Software,Text,Video,https://kinetix.tech/terms,Diffusion,Subscription,NO,YES,2020,2022,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
cc2e8c77-49cb-4214-ae6b-5d07c879dc7b,Seedream 4.0,https://seed.bytedance.com/en/seedream4_0,Deprecated,Mature,ByteDance,"Create Visual Style, Shoot, Previsualize Production, Create Visual Effects",Cloud,Private,TBD,State‑of‑the‑art image gen/edit,Next‑gen image model,Cloud Software,Text,Image,https://bytedance.com/legal/terms,LLM,Free,NO,YES,2012,2025,Alternative,"Non-traditional financing sources beyond typical venture capital or personal funds. Includes private equity, grants, crowdfunding, debt financing, and convertible notes. Often used to supplement or replace early venture funding."
3553e358-3318-4e28-9d54-ed8297ec90f0,escape.ai,https://escape.ai/,Deprecated,Startup,Escape,Distribution,Cloud,Private,TBD,—,Distribution site for AI content,Cloud Software,Video,Video,https://escape.ai/terms,Multimodal,Subscription,NO,NO,2025,2025,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
51d0d835-5e51-4a2e-b8af-09537c861e14,DeepStory,https://deepstory.ai/#!/,Deprecated,Startup,DeepStory,"Writing, Write Script",Cloud,Private,TBD,Story editing workflow,AI co-writing platform for interactive script and story generation with real-time editing.,Cloud Software,Text,Text,https://deepstory.ai/terms,LLM,Subscription,NO,NO,2017,2017,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
12d0a46b-5286-4cab-acc2-993d968d3bcc,Sudowrite,https://sudowrite.com/,Deprecated,Startup,"Sudowrite, Inc.","Writing, Write Script",Cloud,Private,TBD,Fiction‑tuned model & UX,"Creative AI writing partner that helps fiction authors brainstorm, draft, and revise stories.",Cloud Software,Text,Text,https://sudowrite.com/terms,LLM,Subscription,NO,NO,2020,2021,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
7a3830a8-1da0-4003-937e-f8fc3a25f55a,Coactive,https://www.coactive.ai/,Deprecated,Startup,Coactive AI,Edit,Hybrid,Hybrid,TBD,Enterprise datasets/embeddings/IP,"Enterprise multimodal platform to search, classify, and analyze large-scale image and video data.",Cloud Software,"Text, Image, Video",Text,https://coactive.ai/terms,Multimodal,Subscription,NO,YES,2021,2023,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
4d10420b-8022-4b89-94e6-f6a2945936e9,Perplexity,https://www.perplexity.ai/,Deprecated,Startup,Perplexity AI,"Write script, Create Production Reports, Breakdown Production",Cloud,Hybrid,TBD,"Retrieval, products like Comet/Email Assistant","Conversational AI answer engine and browser delivering real-time, cited responses to user queries.",Cloud Software,Text,Text,https://www.perplexity.ai/terms,LLM,Free,YES,YES,2022,2022,Alternative,"Non-traditional financing sources beyond typical venture capital or personal funds. Includes private equity, grants, crowdfunding, debt financing, and convertible notes. Often used to supplement or replace early venture funding."
788af7c6-29fd-495b-9ed8-68ca39275ca5,Trint,https://trint.com/,Deprecated,Scale-up,Trint Ltd.,Edit,Cloud,Private,TBD,Workflow + team collab; media focus,"AI transcription platform with collaborative tools for editing, subtitling, and translating multimedia content.",Cloud Software,"Audio, video",Text,https://trint.com/terms,Proprietary,Subscription,NO,YES,2014,2016,Alternative,"Non-traditional financing sources beyond typical venture capital or personal funds. Includes private equity, grants, crowdfunding, debt financing, and convertible notes. Often used to supplement or replace early venture funding."
237886c9-a462-497d-a017-4d94cfd124fc,Wisecut,https://www.wisecut.ai/,Deprecated,Startup,Wisecut,Edit,Cloud,Private,TBD,Auto re-edit pipeline; investor backing,"Automated AI video editor that removes silences, adds captions, and creates short-form clips from long videos.",Cloud Software,Video,"Text, Video",https://wisecut.video/terms,Proprietary,Subscription,NO,YES,2019,2021,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
0f14dbac-6ed5-4f5f-b02e-b61335ec7879,Promethean AI,https://www.prometheanai.com/,Deprecated,Startup,Promethean AI Inc.,Create Visual Effects,Hybrid,Private,TBD,Content-aware asset/world building,AI assistant that helps artists build virtual worlds by organizing and suggesting existing assets.,Cloud Software,"Text, Image, Video",Text,https://prometheanai.com/terms,Proprietary,License,NO,YES,2019,2021,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
553c298f-6273-49b6-b1af-41f3628fb7b9,LALAL.AI,https://www.lalal.ai/,Deprecated,Mid,LALAL.AI,"Create Sound, Create Music, Mix Audio",Hybrid,Hybrid,TBD,Separation models & DSP,"AI-powered service for high-precision audio stem splitting, vocal removal, and noise reduction.",Cloud Software,Audio,"Audio, video",https://www.lalal.ai/terms/,Diffusion,Subscription,NO,YES,2020,2020,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
f7b6369b-4546-4f27-817d-29f5b1d684a2,Axle AI,https://www.axle.ai/,Deprecated,Startup,"Axle AI, Inc.",Edit,Hybrid,Private,TBD,On‑prem AI MAM; workflow IP,"Simple, on-premise AI media asset management software for cataloging and searching large video libraries.",Cloud Software,"Text, Image, Video","Text, Video",https://axle.ai/eula,Proprietary,License,NO,YES,2012,2012,Seed,"The earliest stage of external funding that supports product development, market research, and initial growth. This includes Angel funding, Pre-Seed, Series A/B/C rounds, and early-stage venture capital."
9f7ef045-3d45-42e2-bb3e-9cfade46d163,Simon Says AI,https://www.simonsaysai.com/,Deprecated,Startup,Simon Says AI,Edit,Hybrid,Hybrid,TBD,On‑prem/SOC2 options; NLE integrations,High-security AI transcription and localization service with deep NLE integrations and on-premise options.,Cloud Software,"Audio, video","Text, Video",https://www.simonsaysai.com/terms,Proprietary,Subscription,NO,NO,2016,2017,Self,"Companies financed primarily by the foundersâ€™ own money or by reinvesting profits, without outside investors. Often called bootstrapping, this approach allows complete control and avoids dilution of ownership."
